ID_Number	Year of catch	Catch date	Mass
305343	1998	30.jul.98	1800
305347	1998	31.jul.98	1800
305348	1998	31.jul.98	2800
305349	1998	02.aug.98	1700
305350	1998	02.aug.98	1800
305354	1998	03.aug.98	1500
305352	1998	03.aug.98	1700
305353	1998	03.aug.98	2400
305351	1998	03.aug.98	7000
305356	1998	06.aug.98	1600
305358	1998	07.aug.98	2800
305359	1998	10.aug.98	1900
305362	1998	11.aug.98	7000
305363	1998	12.aug.98	2200
305367	1998	13.aug.98	2200
305370	1998	14.aug.98	1600
302045	1998	14.aug.98	4300
305372	1998	15.aug.98	2100
305375	1998	16.aug.98	1700
305379	1998	19.aug.98	2000
305382	1998	20.aug.98	4500
305380	1998	20.aug.98	7500
305384	1998	21.aug.98	1700
305385	1998	21.aug.98	4900
305388	1998	23.aug.98	1000
305390	1998	24.aug.98	6500
305392	1998	25.aug.98	3500
305395	1998	27.aug.98	1600
305394	1998	27.aug.98	5000
305397	1998	28.aug.98	2000
305398	1998	28.aug.98	3200
305404	1998	31.aug.98	1500
305406	1998	01.sep.98	4000
305409	1998	03.sep.98	1700
302046	1998	03.sep.98	5100
305410	1998	04.sep.98	900
305412	1998	05.sep.98	2100
305415	1998	07.sep.98	1800
305419	1999	20.jun.99	10000
305421	1999	25.jun.99	6100
305428	1999	01.jul.99	7200
305429	1999	02.jul.99	5800
305431	1999	05.jul.99	5650
305432	1999	06.jul.99	1100
305433	1999	06.jul.99	1600
305445	1999	12.jul.99	2000
305451	1999	14.jul.99	9200
305458	1999	16.jul.99	1900
305456	1999	16.jul.99	2450
305459	1999	16.jul.99	5800
305457	1999	16.jul.99	11200
305464	1999	17.jul.99	2000
305467	1999	18.jul.99	3900
305469	1999	19.jul.99	7000
305479	1999	22.jul.99	1100
305481	1999	22.jul.99	1600
305480	1999	22.jul.99	6500
305489	1999	23.jul.99	1700
305488	1999	23.jul.99	14060
305495	1999	25.jul.99	1000
305496	1999	25.jul.99	10200
305498	1999	26.jul.99	1700
305500	1999	26.jul.99	2000
305499	1999	26.jul.99	5300
305513	1999	28.jul.99	1070
305514	1999	28.jul.99	5600
305519	1999	30.jul.99	1200
305521	1999	30.jul.99	1500
305520	1999	30.jul.99	2600
305530	1999	31.jul.99	1100
305528	1999	31.jul.99	1500
305531	1999	31.jul.99	1500
305529	1999	31.jul.99	3500
305532	1999	31.jul.99	6000
305535	1999	01.aug.99	1300
305536	1999	01.aug.99	3200
305537	1999	01.aug.99	6700
305541	1999	02.aug.99	6200
305547	1999	03.aug.99	800
305558	1999	05.aug.99	1000
305559	1999	05.aug.99	4300
305564	1999	07.aug.99	1800
305570	1999	08.aug.99	1200
305566	1999	08.aug.99	1200
305567	1999	08.aug.99	1800
305568	1999	08.aug.99	2100
305569	1999	08.aug.99	2200
305578	1999	09.aug.99	1400
305582	1999	11.aug.99	1200
305588	1999	12.aug.99	1400
305585	1999	12.aug.99	1500
305587	1999	12.aug.99	2700
305586	1999	12.aug.99	5800
305589	1999	12.aug.99	7200
305592	1999	13.aug.99	1000
305594	1999	13.aug.99	3000
305593	1999	13.aug.99	5300
305596	1999	14.aug.99	1150
305595	1999	14.aug.99	1800
305598	1999	14.aug.99	4200
305599	1999	14.aug.99	4800
305597	1999	14.aug.99	5000
305604	1999	17.aug.99	1300
305605	1999	17.aug.99	1400
305606	1999	17.aug.99	2000
305607	1999	19.aug.99	1300
305610	1999	20.aug.99	1400
305612	1999	20.aug.99	1900
305613	1999	20.aug.99	2400
305611	1999	20.aug.99	5500
305614	1999	21.aug.99	3100
305616	1999	22.aug.99	1200
305617	1999	22.aug.99	1600
305618	1999	23.aug.99	2300
302074	1999	23.aug.99	14200
305621	1999	25.aug.99	1100
305620	1999	25.aug.99	2000
305622	1999	26.aug.99	2400
305626	1999	27.aug.99	2600
305625	1999	27.aug.99	5300
305624	1999	27.aug.99	5300
305629	1999	28.aug.99	1500
305631	1999	28.aug.99	3400
305630	1999	28.aug.99	4000
305634	1999	31.aug.99	7000
305636	1999	01.sep.99	15300
305638	1999	02.sep.99	5300
305639	1999	03.sep.99	5500
305641	1999	04.sep.99	1500
305640	1999	04.sep.99	2000
305642	1999	05.sep.99	6500
305644	2000	09.jun.00	9100
305646	2000	10.jun.00	6400
305647	2000	16.jun.00	3600
305649	2000	22.jun.00	2100
305657	2000	02.jul.00	2500
305661	2000	08.jul.00	2000
305668	2000	10.jul.00	2500
305670	2000	11.jul.00	2800
305669	2000	11.jul.00	6700
305671	2000	15.jul.00	7000
305675	2000	18.jul.00	1800
305674	2000	18.jul.00	2000
305676	2000	18.jul.00	2500
305677	2000	19.jul.00	5100
305679	2000	20.jul.00	6300
305682	2000	21.jul.00	1200
305683	2000	21.jul.00	7000
305690	2000	22.jul.00	2300
305691	2000	22.jul.00	2400
305692	2000	22.jul.00	2900
305693	2000	23.jul.00	2000
305694	2000	23.jul.00	3400
305697	2000	24.jul.00	3800
305699	2000	25.jul.00	7700
305700	2000	26.jul.00	1600
316273	2000	26.jul.00	2000
305701	2000	26.jul.00	2500
305704	2000	27.jul.00	1300
305705	2000	27.jul.00	1300
305702	2000	27.jul.00	1500
305703	2000	27.jul.00	2000
305706	2000	27.jul.00	2400
305709	2000	27.jul.00	6000
305715	2000	28.jul.00	2400
305714	2000	28.jul.00	3200
305713	2000	28.jul.00	3700
305721	2000	29.jul.00	2900
305726	2000	30.jul.00	3500
305731	2000	31.jul.00	2700
305735	2000	01.aug.00	1800
305739	2000	03.aug.00	3500
305737	2000	03.aug.00	8100
305740	2000	04.aug.00	1300
305743	2000	04.aug.00	2000
305741	2000	04.aug.00	2500
305742	2000	04.aug.00	2750
305747	2000	05.aug.00	2000
305749	2000	05.aug.00	2200
305748	2000	05.aug.00	2200
305758	2000	06.aug.00	1900
305754	2000	06.aug.00	2000
305757	2000	06.aug.00	2300
305755	2000	06.aug.00	2800
305756	2000	06.aug.00	3900
305753	2000	06.aug.00	6000
305762	2000	07.aug.00	2200
305764	2000	07.aug.00	4200
305763	2000	07.aug.00	7300
302053	2000	08.aug.00	1300
305768	2000	08.aug.00	2000
305769	2000	09.aug.00	500
305770	2000	09.aug.00	2300
305773	2000	10.aug.00	2460
305771	2000	10.aug.00	2600
305772	2000	10.aug.00	2700
305774	2000	10.aug.00	2850
305778	2000	11.aug.00	1500
305776	2000	11.aug.00	2000
305777	2000	11.aug.00	2500
305783	2000	12.aug.00	2400
305782	2000	12.aug.00	2600
305785	2000	13.aug.00	1500
305784	2000	13.aug.00	2900
305787	2000	14.aug.00	2000
305789	2000	14.aug.00	2400
305788	2000	14.aug.00	2500
305790	2000	15.aug.00	3300
305791	2000	15.aug.00	3500
305794	2000	16.aug.00	2000
305795	2000	16.aug.00	3300
305798	2000	17.aug.00	2200
305799	2000	17.aug.00	6700
305804	2000	18.aug.00	1700
305801	2000	18.aug.00	2500
305802	2000	18.aug.00	5100
305803	2000	18.aug.00	8500
305806	2000	19.aug.00	1600
305807	2000	19.aug.00	2500
305805	2000	19.aug.00	5000
305810	2000	21.aug.00	1800
305809	2000	21.aug.00	2200
305811	2000	21.aug.00	4000
305812	2000	21.aug.00	8000
305813	2000	23.aug.00	2135
305814	2000	23.aug.00	3800
305815	2000	24.aug.00	3100
305816	2000	25.aug.00	2400
305818	2000	26.aug.00	3100
305819	2000	26.aug.00	4000
305817	2000	26.aug.00	8000
305822	2000	28.aug.00	5500
305823	2000	29.aug.00	2200
305824	2000	29.aug.00	3100
305827	2000	31.aug.00	2500
305826	2000	31.aug.00	2800
305831	2000	01.sep.00	2100
305829	2000	01.sep.00	2900
305834	2000	02.sep.00	2000
305835	2000	02.sep.00	2600
305836	2000	02.sep.00	3700
305837	2000	03.sep.00	2500
305838	2000	03.sep.00	5000
305840	2000	04.sep.00	3000
305844	2000	07.sep.00	3000
305845	2000	08.sep.00	2400
305848	2001	21.jun.01	8500
305847	2001	21.jun.01	10300
305850	2001	23.jun.01	7900
305852	2001	26.jun.01	4400
305853	2001	26.jun.01	5600
305855	2001	27.jun.01	4000
305856	2001	28.jun.01	9600
305860	2001	02.jul.01	1375
305859	2001	02.jul.01	2050
305861	2001	02.jul.01	5700
305863	2001	03.jul.01	7000
305864	2001	05.jul.01	5250
305865	2001	05.jul.01	5500
305869	2001	08.jul.01	1300
305870	2001	09.jul.01	7000
305872	2001	11.jul.01	7100
305871	2001	11.jul.01	8500
305880	2001	13.jul.01	5100
305879	2001	13.jul.01	6000
305882	2001	14.jul.01	8300
305887	2001	18.jul.01	5600
305888	2001	18.jul.01	6400
305893	2001	19.jul.01	1700
305892	2001	19.jul.01	6600
305897	2001	20.jul.01	1900
305895	2001	20.jul.01	4900
305896	2001	20.jul.01	5000
305903	2001	22.jul.01	3000
305902	2001	22.jul.01	6200
305908	2001	23.jul.01	1400
305907	2001	23.jul.01	2100
305906	2001	23.jul.01	2100
305904	2001	23.jul.01	2600
305905	2001	23.jul.01	5100
305910	2001	24.jul.01	1800
305913	2001	24.jul.01	1955
305912	2001	24.jul.01	3100
305914	2001	24.jul.01	7000
305911	2001	24.jul.01	7000
305915	2001	25.jul.01	2300
305916	2001	26.jul.01	5500
305917	2001	27.jul.01	7500
305921	2001	29.jul.01	2300
305923	2001	29.jul.01	5900
305922	2001	29.jul.01	5900
305924	2001	29.jul.01	8000
305925	2001	30.jul.01	2800
305926	2001	30.jul.01	3700
305927	2001	30.jul.01	6100
305928	2001	30.jul.01	8500
305930	2001	31.jul.01	5000
305931	2001	31.jul.01	6000
305933	2001	01.aug.01	1500
305935	2001	01.aug.01	5600
305937	2001	01.aug.01	5800
305936	2001	01.aug.01	7300
305934	2001	01.aug.01	8200
305939	2001	02.aug.01	1700
305940	2001	02.aug.01	3000
305941	2001	02.aug.01	5500
305938	2001	02.aug.01	7000
406047	2009	02.aug.01	14700
305946	2001	03.aug.01	1300
305947	2001	03.aug.01	3200
305948	2001	03.aug.01	3700
305950	2001	04.aug.01	7200
305951	2001	05.aug.01	6100
305952	2001	06.aug.01	2400
305953	2001	06.aug.01	3400
302079	2001	06.aug.01	3900
305954	2001	06.aug.01	4800
305955	2001	07.aug.01	2500
305956	2001	07.aug.01	5600
302077	2001	08.aug.01	2000
305957	2001	08.aug.01	2120
305958	2001	08.aug.01	3000
305959	2001	08.aug.01	5700
305961	2001	09.aug.01	2300
305960	2001	09.aug.01	6000
305963	2001	10.aug.01	3400
305964	2001	11.aug.01	3200
302081	2001	11.aug.01	5500
305971	2001	12.aug.01	2300
305970	2001	12.aug.01	2700
305973	2001	14.aug.01	1600
305972	2001	14.aug.01	5000
305974	2001	15.aug.01	1400
305975	2001	15.aug.01	2400
305976	2001	15.aug.01	3700
305977	2001	16.aug.01	2500
305979	2001	17.aug.01	1900
305978	2001	17.aug.01	4950
305981	2001	18.aug.01	1000
305983	2001	19.aug.01	7500
305986	2001	20.aug.01	3000
305988	2001	21.aug.01	1400
305987	2001	21.aug.01	2300
305989	2001	21.aug.01	3000
305990	2001	21.aug.01	5045
305993	2001	23.aug.01	2500
305992	2001	23.aug.01	6200
305998	2001	24.aug.01	1200
305999	2001	24.aug.01	1400
306004	2001	26.aug.01	2000
306005	2001	26.aug.01	2200
306007	2001	26.aug.01	2900
306003	2001	26.aug.01	4700
306006	2001	26.aug.01	8000
306008	2001	27.aug.01	3700
306009	2001	27.aug.01	6500
306011	2001	28.aug.01	2400
306012	2001	30.aug.01	2000
306014	2001	31.aug.01	2000
306013	2001	31.aug.01	3000
306017	2001	01.sep.01	1600
306016	2001	01.sep.01	2000
306018	2001	01.sep.01	3500
306015	2001	01.sep.01	5500
306021	2001	02.sep.01	3200
306019	2001	02.sep.01	4800
306020	2001	02.sep.01	7000
306022	2001	03.sep.01	7000
306023	2001	04.sep.01	3700
306024	2001	05.sep.01	2400
306026	2001	06.sep.01	4200
306025	2001	06.sep.01	5000
306027	2001	07.sep.01	5200
306028	2001	07.sep.01	7000
301955	2002	22.jun.02	6600
301957	2002	30.jun.02	4400
301822	2002	03.jul.02	8000
301958	2002	04.jul.02	1100
301959	2002	04.jul.02	5200
301960	2002	06.jul.02	4500
301829	2002	08.jul.02	5200
301961	2002	10.jul.02	4100
301962	2002	10.jul.02	5000
301884	2002	12.jul.02	4500
301821	2002	14.jul.02	1100
302013	2002	15.jul.02	1100
301965	2002	15.jul.02	1400
301816	2002	17.jul.02	1900
301828	2002	17.jul.02	6600
301781	2002	18.jul.02	1000
301969	2002	18.jul.02	1500
301968	2002	18.jul.02	3100
301954	2002	19.jul.02	2800
301970	2002	19.jul.02	4800
301971	2002	20.jul.02	1000
301782	2002	21.jul.02	1615
301972	2002	23.jul.02	5900
301973	2002	24.jul.02	2900
301974	2002	25.jul.02	2000
301796	2002	25.jul.02	4500
301975	2002	26.jul.02	2600
301911	2002	27.jul.02	7800
301922	2002	28.jul.02	2000
301850	2002	29.jul.02	1600
301977	2002	29.jul.02	2600
301851	2002	31.jul.02	1500
301978	2002	01.aug.02	1200
301801	2002	01.aug.02	2000
301979	2002	01.aug.02	5200
301923	2002	02.aug.02	1600
301793	2002	02.aug.02	9300
301981	2002	03.aug.02	2000
301982	2002	03.aug.02	2600
301794	2002	04.aug.02	1400
301924	2002	04.aug.02	3000
301983	2002	05.aug.02	1700
302014	2002	06.aug.02	2000
301853	2002	06.aug.02	2500
301986	2002	07.aug.02	1100
301985	2002	07.aug.02	1400
301854	2002	07.aug.02	1500
301984	2002	07.aug.02	5500
301795	2002	07.aug.02	5600
301912	2002	08.aug.02	2000
301855	2002	08.aug.02	2500
301988	2002	09.aug.02	1300
301856	2002	09.aug.02	2500
301989	2002	09.aug.02	5000
301990	2002	10.aug.02	1700
301926	2002	11.aug.02	3100
301992	2002	13.aug.02	2000
301818	2002	13.aug.02	2600
301913	2002	13.aug.02	2900
301927	2002	13.aug.02	6700
301993	2002	14.aug.02	4900
301820	2002	14.aug.02	5500
301929	2002	14.aug.02	6000
301996	2002	15.aug.02	1200
301994	2002	15.aug.02	1400
301784	2002	15.aug.02	1400
301995	2002	15.aug.02	2000
301997	2002	16.aug.02	3000
301799	2002	16.aug.02	4900
301797	2002	17.aug.02	1700
301999	2002	17.aug.02	1700
301826	2002	17.aug.02	2200
301998	2002	17.aug.02	3000
301788	2002	17.aug.02	6600
301914	2002	18.aug.02	1600
302000	2002	20.aug.02	3700
301953	2002	21.aug.02	1600
302001	2002	23.aug.02	1600
301800	2002	23.aug.02	2300
301930	2002	24.aug.02	1200
302002	2002	24.aug.02	2200
302005	2002	25.aug.02	1600
302004	2002	25.aug.02	2300
301931	2002	25.aug.02	2400
302006	2002	26.aug.02	900
302007	2002	27.aug.02	2000
934603	2012	27.aug.02	9700
301915	2002	29.aug.02	1200
301815	2002	29.aug.02	1900
301819	2002	29.aug.02	2800
302015	2002	31.aug.02	1500
301907	2002	31.aug.02	3600
301909	2002	31.aug.02	4500
301908	2002	31.aug.02	5000
302010	2002	01.sep.02	5300
301917	2002	02.sep.02	1200
301916	2002	02.sep.02	2300
301932	2002	03.sep.02	1600
302011	2002	03.sep.02	3400
301785	2002	04.sep.02	1200
301823	2002	04.sep.02	4700
301933	2002	05.sep.02	2100
301934	2002	06.sep.02	3500
301935	2002	07.sep.02	2100
302012	2002	08.sep.02	1900
318286	2003	08.jun.03	5100
318216	2003	21.jun.03	2000
318260	2003	23.jun.03	5600
318238	2003	24.jun.03	2900
318302	2003	27.jun.03	1495
318292	2003	29.jun.03	2100
318293	2003	29.jun.03	2300
318237	2003	30.jun.03	2800
318271	2003	01.jul.03	2100
318276	2003	01.jul.03	2600
318266	2003	02.jul.03	1500
318179	2003	02.jul.03	2500
318180	2003	02.jul.03	2500
318242	2003	02.jul.03	2700
318246	2003	02.jul.03	3300
318255	2003	02.jul.03	3800
318203	2003	03.jul.03	1400
318225	2003	03.jul.03	1800
318233	2003	03.jul.03	2400
318236	2003	03.jul.03	2400
318235	2003	03.jul.03	2700
318243	2003	03.jul.03	2800
318210	2003	04.jul.03	1500
318219	2003	04.jul.03	1700
318241	2003	04.jul.03	2700
318281	2003	04.jul.03	3600
318220	2003	05.jul.03	1800
318234	2003	05.jul.03	2600
318217	2003	05.jul.03	3000
318251	2003	05.jul.03	4800
318218	2003	06.jul.03	1700
318267	2003	06.jul.03	1700
318268	2003	06.jul.03	2000
318270	2003	06.jul.03	2100
318274	2003	06.jul.03	2400
318230	2003	06.jul.03	2500
318277	2003	06.jul.03	2700
318275	2003	06.jul.03	2900
318231	2003	06.jul.03	3000
318247	2003	06.jul.03	3200
318289	2003	06.jul.03	6200
318208	2003	07.jul.03	1800
318232	2003	07.jul.03	2200
318269	2003	07.jul.03	2200
318318	2003	07.jul.03	3200
318284	2003	07.jul.03	4900
318212	2003	08.jul.03	1300
318209	2003	08.jul.03	1700
318240	2003	08.jul.03	2700
318009	2003	09.jul.03	1500
318207	2003	09.jul.03	1500
318174	2003	09.jul.03	2100
318273	2003	09.jul.03	2500
318345	2003	09.jul.03	4000
318349	2003	09.jul.03	4530
318064	2003	10.jul.03	6800
318206	2003	11.jul.03	1300
318244	2003	11.jul.03	3200
318316	2003	12.jul.03	2300
318248	2003	12.jul.03	3900
318084	2003	12.jul.03	4500
318285	2003	12.jul.03	4600
318341	2003	13.jul.03	800
318171	2003	13.jul.03	6000
318066	2003	14.jul.03	2400
318278	2003	14.jul.03	3500
318261	2003	14.jul.03	5000
317984	2003	15.jul.03	1000
318204	2003	15.jul.03	1100
318215	2003	15.jul.03	1850
318040	2003	15.jul.03	2900
318249	2003	15.jul.03	3300
318055	2003	15.jul.03	4100
318352	2003	15.jul.03	6000
318130	2003	15.jul.03	10500
317993	2003	16.jul.03	1200
318024	2003	16.jul.03	2200
318030	2003	16.jul.03	2300
318058	2003	16.jul.03	5400
318019	2003	17.jul.03	3100
317987	2003	18.jul.03	1100
317988	2003	18.jul.03	1100
317999	2003	19.jul.03	1300
318039	2003	19.jul.03	2600
318044	2003	19.jul.03	3100
318259	2003	19.jul.03	5000
318124	2003	20.jul.03	3000
318012	2003	21.jul.03	1500
318131	2003	21.jul.03	2300
318183	2003	22.jul.03	1900
318173	2003	22.jul.03	2500
318150	2003	22.jul.03	4200
318138	2003	23.jul.03	1000
318017	2003	23.jul.03	2100
318185	2003	23.jul.03	3500
318319	2003	23.jul.03	6300
318134	2003	24.jul.03	1000
318098	2003	24.jul.03	6500
318028	2003	25.jul.03	1800
318272	2003	26.jul.03	2300
318112	2003	26.jul.03	3100
318155	2003	26.jul.03	6800
318202	2003	27.jul.03	1100
317992	2003	27.jul.03	1300
318300	2003	27.jul.03	1385
318153	2003	27.jul.03	4500
318221	2003	28.jul.03	1700
318113	2003	28.jul.03	2000
318146	2003	28.jul.03	3000
318253	2003	28.jul.03	4300
318193	2003	29.jul.03	1500
318199	2003	29.jul.03	2300
318334	2003	29.jul.03	3000
318195	2003	30.jul.03	1500
318194	2003	30.jul.03	1500
318228	2003	30.jul.03	1600
318201	2003	30.jul.03	1700
318158	2003	30.jul.03	4000
318211	2003	31.jul.03	1700
318223	2003	31.jul.03	2000
318224	2003	31.jul.03	2000
318136	2003	31.jul.03	2000
318299	2003	01.aug.03	1150
318310	2003	01.aug.03	1500
317998	2003	01.aug.03	1600
318222	2003	01.aug.03	1700
318137	2003	01.aug.03	2000
318027	2003	01.aug.03	2200
318043	2003	01.aug.03	2600
318254	2003	01.aug.03	3900
318192	2003	02.aug.03	1000
318196	2003	02.aug.03	1800
318317	2003	02.aug.03	2200
318197	2003	03.aug.03	1300
318069	2003	03.aug.03	1600
318145	2003	03.aug.03	3000
318344	2003	03.aug.03	3900
318127	2003	03.aug.03	6000
318262	2003	03.aug.03	8500
318068	2003	04.aug.03	1000
318038	2003	04.aug.03	2300
318198	2003	04.aug.03	2800
318050	2003	04.aug.03	4000
318025	2003	05.aug.03	1900
318029	2003	05.aug.03	2300
318115	2003	05.aug.03	2500
318324	2003	05.aug.03	4000
318347	2003	05.aug.03	4400
318200	2003	05.aug.03	4500
318353	2003	05.aug.03	6000
317990	2003	06.aug.03	1200
317994	2003	06.aug.03	1200
317995	2003	06.aug.03	1200
317996	2003	06.aug.03	1200
317997	2003	06.aug.03	1200
317989	2003	06.aug.03	1300
318037	2003	06.aug.03	2600
318298	2003	06.aug.03	4000
318326	2003	08.aug.03	3000
318062	2003	09.aug.03	5200
318337	2003	10.aug.03	2000
318010	2003	11.aug.03	1800
317983	2003	12.aug.03	1000
318014	2003	12.aug.03	1800
318067	2003	12.aug.03	3000
318041	2003	12.aug.03	3500
317986	2003	13.aug.03	1350
318290	2003	13.aug.03	9000
318004	2003	14.aug.03	1700
318031	2003	14.aug.03	2200
318291	2003	14.aug.03	7600
318002	2003	16.aug.03	1400
318001	2003	16.aug.03	1500
318135	2003	16.aug.03	1800
318109	2003	16.aug.03	2000
318148	2003	16.aug.03	2700
318035	2003	16.aug.03	2800
318159	2003	16.aug.03	3200
318122	2003	16.aug.03	4200
317985	2003	17.aug.03	900
318213	2003	17.aug.03	1400
318110	2003	17.aug.03	1800
318117	2003	17.aug.03	2600
318048	2003	17.aug.03	2900
318312	2003	17.aug.03	3000
318188	2003	17.aug.03	3000
318049	2003	17.aug.03	3800
318121	2003	17.aug.03	4000
318126	2003	17.aug.03	6200
318008	2003	18.aug.03	1300
318036	2003	18.aug.03	1400
318007	2003	18.aug.03	1500
318140	2003	18.aug.03	1500
318143	2003	18.aug.03	1500
318006	2003	18.aug.03	1600
318000	2003	18.aug.03	1800
318073	2003	18.aug.03	2800
318105	2003	18.aug.03	5300
318011	2003	19.aug.03	1100
318016	2003	19.aug.03	1500
318013	2003	19.aug.03	1500
318118	2003	19.aug.03	3000
318047	2003	19.aug.03	3300
318015	2003	20.aug.03	1300
318023	2003	20.aug.03	1900
318026	2003	20.aug.03	2300
318189	2003	20.aug.03	4500
318063	2003	20.aug.03	6800
317991	2003	21.aug.03	1300
318308	2003	21.aug.03	4160
318060	2003	21.aug.03	5700
318157	2003	22.aug.03	3000
318114	2003	23.aug.03	2000
318018	2003	23.aug.03	2100
318111	2003	23.aug.03	2500
318116	2003	23.aug.03	2500
318287	2003	23.aug.03	6000
318191	2003	23.aug.03	10500
318304	2003	24.aug.03	1300
318311	2003	24.aug.03	1700
318280	2003	24.aug.03	3800
318328	2003	25.aug.03	3000
318325	2003	25.aug.03	3600
318033	2003	26.aug.03	2200
318070	2003	28.aug.03	1100
318042	2003	28.aug.03	2500
318329	2003	29.aug.03	2300
318022	2003	29.aug.03	2500
318177	2003	29.aug.03	3200
318057	2003	29.aug.03	4600
318315	2003	29.aug.03	8000
318182	2003	30.aug.03	1300
318321	2003	30.aug.03	5550
318314	2003	30.aug.03	7800
318021	2003	31.aug.03	2400
318045	2003	02.sep.03	3400
318154	2003	02.sep.03	4900
318142	2003	04.sep.03	1900
318151	2003	04.sep.03	4000
318075	2003	05.sep.03	2000
318313	2003	05.sep.03	4200
318005	2003	06.sep.03	2500
318087	2003	06.sep.03	3500
318096	2003	06.sep.03	6200
318309	2003	06.sep.03	7000
318149	2003	08.sep.03	4000
306168	2004	08.jun.04	5500
316274	2004	11.jun.04	4700
306355	2004	12.jun.04	8500
306171	2004	13.jun.04	3000
306172	2004	14.jun.04	10300
306167	2004	15.jun.04	5100
306306	2004	17.jun.04	6400
306349	2004	23.jun.04	6400
306320	2004	24.jun.04	2800
306367	2004	24.jun.04	4900
306121	2004	27.jun.04	2300
306169	2004	27.jun.04	5700
306134	2004	28.jun.04	5000
306344	2004	29.jun.04	4200
306342	2004	29.jun.04	4400
306136	2004	30.jun.04	8200
306358	2004	30.jun.04	11700
306124	2004	02.jul.04	2700
306310	2004	02.jul.04	10500
306350	2004	03.jul.04	4500
306170	2004	05.jul.04	8300
306352	2004	06.jul.04	6300
306244	2004	06.jul.04	8500
306309	2004	06.jul.04	9000
306351	2004	07.jul.04	2400
306150	2004	07.jul.04	5500
306138	2004	08.jul.04	5500
306369	2004	08.jul.04	15000
306268	2004	09.jul.04	11000
306308	2004	10.jul.04	7300
306099	2004	11.jul.04	4100
306280	2004	13.jul.04	4100
306098	2004	13.jul.04	4100
306263	2004	13.jul.04	6000
306182	2004	13.jul.04	6450
306155	2004	15.jul.04	2500
306126	2004	16.jul.04	2100
306243	2004	16.jul.04	6200
306183	2004	16.jul.04	9100
306139	2004	17.jul.04	3300
306347	2004	18.jul.04	4200
306142	2004	18.jul.04	4600
306255	2004	19.jul.04	1100
306179	2004	19.jul.04	1770
306164	2004	19.jul.04	3200
306323	2004	19.jul.04	3900
306135	2004	19.jul.04	5800
306297	2004	21.jul.04	2500
316275	2004	21.jul.04	5300
316276	2004	22.jul.04	9000
306361	2004	23.jul.04	1300
306374	2004	23.jul.04	1800
306162	2004	23.jul.04	3300
306242	2004	23.jul.04	5800
306141	2004	24.jul.04	3100
306340	2004	24.jul.04	4000
306241	2004	24.jul.04	4500
306331	2004	25.jul.04	1001
306173	2004	25.jul.04	1700
306123	2004	25.jul.04	2300
306303	2004	25.jul.04	5000
306357	2004	25.jul.04	8600
306122	2004	26.jul.04	1800
306163	2004	26.jul.04	2800
306305	2004	26.jul.04	5250
306365	2004	27.jul.04	2700
306353	2004	27.jul.04	5600
306265	2004	27.jul.04	7000
306125	2004	28.jul.04	2200
306316	2004	28.jul.04	2300
306130	2004	28.jul.04	3000
306381	2004	28.jul.04	5800
306304	2004	28.jul.04	6000
306334	2004	29.jul.04	1800
306097	2004	29.jul.04	2200
306238	2004	29.jul.04	5600
306324	2004	30.jul.04	1400
306336	2004	30.jul.04	1700
306105	2004	31.jul.04	2600
306262	2004	31.jul.04	6300
306319	2004	01.aug.04	1200
306232	2004	01.aug.04	1400
306231	2004	02.aug.04	1500
306356	2004	02.aug.04	8600
306294	2004	03.aug.04	1800
306298	2004	03.aug.04	2200
306299	2004	03.aug.04	2600
306147	2004	04.aug.04	2000
306120	2004	04.aug.04	6400
306236	2004	06.aug.04	1900
306339	2004	06.aug.04	2900
306366	2004	06.aug.04	5200
306227	2004	07.aug.04	1600
306345	2004	07.aug.04	5000
306188	2004	07.aug.04	5300
306192	2004	07.aug.04	9800
306115	2004	08.aug.04	3000
306108	2004	08.aug.04	5100
306296	2004	09.aug.04	2200
306341	2004	09.aug.04	3300
306330	2004	10.aug.04	1100
306148	2004	10.aug.04	2000
306378	2004	10.aug.04	2000
306364	2004	10.aug.04	2100
306338	2004	10.aug.04	2100
306295	2004	11.aug.04	1500
306335	2004	11.aug.04	1700
306131	2004	11.aug.04	1800
306107	2004	11.aug.04	5000
306354	2004	11.aug.04	6700
306101	2004	12.aug.04	1000
306111	2004	12.aug.04	1200
306228	2004	12.aug.04	1500
306159	2004	12.aug.04	2000
306157	2004	12.aug.04	2400
306165	2004	12.aug.04	4000
306194	2004	12.aug.04	4100
306189	2004	12.aug.04	5600
306260	2004	12.aug.04	6000
306190	2004	12.aug.04	7100
306149	2004	13.aug.04	2000
306117	2004	13.aug.04	2100
306166	2004	13.aug.04	4000
306380	2004	13.aug.04	6500
306100	2004	14.aug.04	1000
306176	2004	14.aug.04	1000
306229	2004	14.aug.04	1300
306230	2004	14.aug.04	1600
306116	2004	14.aug.04	2100
306096	2004	14.aug.04	2200
306152	2004	14.aug.04	2400
306234	2004	14.aug.04	3500
306112	2004	14.aug.04	4200
306113	2004	14.aug.04	4300
306332	2004	15.aug.04	1300
306145	2004	15.aug.04	1800
306127	2004	15.aug.04	2000
306128	2004	15.aug.04	3200
306140	2004	15.aug.04	3200
306302	2004	15.aug.04	4000
306246	2004	15.aug.04	5200
306184	2004	15.aug.04	8500
306233	2004	16.aug.04	1700
306337	2004	16.aug.04	2100
306237	2004	16.aug.04	2250
306196	2004	16.aug.04	6000
306160	2004	18.aug.04	2400
306317	2004	19.aug.04	1700
306363	2004	19.aug.04	2000
